cycle #	time	18.03	28.03	32.03	40.03	44.06	45.06	TP	N2/Ar	O2/Ar	N2/O2		ID	S#	O2 (uM)	O2 Sat (%)	Temp (C)	Calphase (C)	TCphase (C)	C1 (C)	C2 (C)	C1amp (mV)	C2amp (mV)	Temp (mV)	inlet	sock	outlet	MS	flow
189	6/6/21 4:11 AM	-1.63E-13	-1.66E-13	-1.77E-13	-1.76E-13	-1.72E-13	-1.76E-13	4.13E-06	0.944390689	1.00254431	0.941993964		4835	159	343.464	105.226	13.324	28.644	29.769	34.24	4.471	666.8	659.7	378.3	12.65142822	12.77523804	12.75619507	45.26528931	102.0834591
190	6/6/21 4:11 AM	-1.65E-13	-1.79E-13	-1.81E-13	-1.77E-13	-1.77E-13	-1.75E-13	4.13E-06	1.012052976	1.024007273	0.988325965		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65081787	12.77410889	12.75601196	45.2645874	101.5607193
191	6/6/21 4:11 AM	-1.80E-13	-1.69E-13	-1.79E-13	-1.79E-13	-1.77E-13	-1.79E-13	4.11E-06	0.947295569	0.999420943	0.947844425		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65103149	12.77270508	12.756073	45.2661438	101.1306047
192	6/6/21 4:11 AM	-1.75E-13	-1.77E-13	-1.78E-13	-1.78E-13	-1.75E-13	-1.78E-13	4.13E-06	0.994218727	1.000430287	0.993791111		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65142822	12.77377319	12.75613403	45.26782227	100.7646368
193	6/6/21 4:11 AM	-1.80E-13	-1.73E-13	-1.76E-13	-1.77E-13	-1.71E-13	-1.77E-13	4.11E-06	0.975715763	0.996078223	0.979557368		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65045166	12.77471924	12.75427246	45.26123047	101.279376
194	6/6/21 4:11 AM	-1.84E-13	-1.78E-13	-1.75E-13	-1.72E-13	-1.85E-13	-1.75E-13	4.11E-06	1.033977895	1.016764623	1.016929456		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65145874	12.77435303	12.75643921	45.2645874	100.9492463
195	6/6/21 4:11 AM	-1.66E-13	-1.82E-13	-1.75E-13	-1.76E-13	-1.75E-13	-1.75E-13	4.11E-06	1.037956485	0.996057373	1.042064958		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65203857	12.77416992	12.756073	45.2668457	100.3832048
196	6/6/21 4:11 AM	-1.79E-13	-1.72E-13	-1.75E-13	-1.79E-13	-1.80E-13	-1.72E-13	4.13E-06	0.959103548	0.978667416	0.980009686		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65133667	12.77371216	12.75680542	45.25799561	100.5385161
197	6/6/21 4:11 AM	-1.76E-13	-1.85E-13	-1.80E-13	-1.75E-13	-1.75E-13	-1.80E-13	4.11E-06	1.056836684	1.026814328	1.029238349		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65106201	12.77392578	12.75579834	45.2638855	100.6514116
198	6/6/21 4:11 AM	-1.86E-13	-1.66E-13	-1.75E-13	-1.83E-13	-1.83E-13	-1.82E-13	4.13E-06	0.908778401	0.955972231	0.950632635		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65274048	12.77410889	12.75585938	45.26080322	99.75226967
199	6/6/21 4:11 AM	-1.86E-13	-1.87E-13	-1.75E-13	-1.76E-13	-1.82E-13	-1.73E-13	4.15E-06	1.06318368	0.995051184	1.068471348		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65252686	12.77462769	12.75631714	45.27008057	99.67515829
200	6/6/21 4:11 AM	-1.90E-13	-1.74E-13	-1.84E-13	-1.81E-13	-1.78E-13	-1.85E-13	4.13E-06	0.96376021	1.014917925	0.949594234		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65170288	12.77398682	12.75704956	45.26641846	100.7693016
201	6/6/21 4:11 AM	-1.84E-13	-1.82E-13	-1.80E-13	-1.82E-13	-1.84E-13	-1.79E-13	4.13E-06	0.999371986	0.988673666	1.01082088		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65261841	12.77490234	12.75701904	45.27124023	99.45632896
202	6/6/21 4:11 AM	-1.86E-13	-1.83E-13	-1.85E-13	-1.85E-13	-1.86E-13	-1.84E-13	4.11E-06	0.991408448	1.002925378	0.988516664		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65197754	12.77484131	12.75726318	45.27883911	100.0505591
203	6/6/21 4:11 AM	-1.83E-13	-1.79E-13	-1.82E-13	-1.84E-13	-1.82E-13	-1.79E-13	4.13E-06	0.970204383	0.987338866	0.982645793		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65249634	12.77441406	12.75808716	45.29122925	100.7532436
204	6/6/21 4:11 AM	-1.77E-13	-1.81E-13	-1.77E-13	-1.84E-13	-1.78E-13	-1.88E-13	4.15E-06	0.982350956	0.964841072	1.018147947		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65213013	12.77392578	12.75686646	45.28741455	99.89328696
205	6/6/21 4:11 AM	-1.86E-13	-1.87E-13	-1.81E-13	-1.82E-13	-1.86E-13	-1.79E-13	4.13E-06	1.025601264	0.993358372	1.032458469		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65274048	12.77450562	12.75698853	45.29248047	99.99182682
206	6/6/21 4:11 AM	-1.74E-13	-1.80E-13	-1.85E-13	-1.80E-13	-1.79E-13	-1.86E-13	4.13E-06	1.003413429	1.030255737	0.973945976		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65197754	12.77359009	12.75671387	45.29348755	100.2596418
207	6/6/21 4:11 AM	-1.84E-13	-1.89E-13	-1.87E-13	-1.83E-13	-1.88E-13	-1.87E-13	4.13E-06	1.032300862	1.023174151	1.008919997		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65393066	12.77597046	12.75787354	45.3036499	100.5932111
208	6/6/21 4:11 AM	-1.87E-13	-1.69E-13	-1.79E-13	-1.81E-13	-1.84E-13	-1.88E-13	4.13E-06	0.934530932	0.99018006	0.943798982		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65298462	12.77587891	12.75848389	45.29516602	100.9067645
209	6/6/21 4:11 AM	-1.78E-13	-1.88E-13	-1.83E-13	-1.89E-13	-1.88E-13	-1.84E-13	4.11E-06	0.998653421	0.971307491	1.028153732		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65319824	12.77563477	12.75823975	45.29714966	100.4172619
210	6/6/21 4:11 AM	-1.90E-13	-1.80E-13	-1.81E-13	-1.89E-13	-1.92E-13	-1.83E-13	4.13E-06	0.956245716	0.959863607	0.996230828		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65335083	12.77597046	12.75827026	45.29025269	99.74711204
211	6/6/21 4:11 AM	-1.87E-13	-1.95E-13	-1.91E-13	-1.86E-13	-1.86E-13	-1.86E-13	4.13E-06	1.044232215	1.023287533	1.020468032		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.6534729	12.77502441	12.75701904	45.28756714	99.89306314
212	6/6/21 4:11 AM	-1.85E-13	-1.91E-13	-1.86E-13	-1.87E-13	-1.96E-13	-1.93E-13	4.13E-06	1.024131557	0.999634035	1.024506491		4835	159	344.015	105.401	13.326	28.624	29.752	34.22	4.468	666.4	659.6	378.2	12.65249634	12.77374268	12.75646973	45.29092407	99.23386009
213	6/6/21 4:11 AM	-1.91E-13	-1.83E-13	-1.83E-13	-1.93E-13	-1.89E-13	-1.92E-13	4.13E-06	0.95019548	0.951478522	0.998651528		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65322876	12.77319336	12.75793457	45.28826904	99.25000444
214	6/6/21 4:11 AM	-1.85E-13	-1.94E-13	-1.89E-13	-1.87E-13	-1.90E-13	-1.85E-13	4.15E-06	1.036425723	1.01356619	1.022553566		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65408325	12.77496338	12.75836182	45.29107666	99.6010539
215	6/6/21 4:11 AM	-1.84E-13	-1.83E-13	-1.90E-13	-1.89E-13	-1.94E-13	-1.88E-13	4.13E-06	0.970097153	1.00235649	0.967816504		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65292358	12.77462769	12.7585144	45.29632568	101.210734
216	6/6/21 4:12 AM	-1.96E-13	-1.85E-13	-1.93E-13	-1.87E-13	-1.90E-13	-1.91E-13	4.15E-06	0.989043481	1.035772472	0.954884888		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65307617	12.7784729	12.7578125	45.28741455	100.6492441
217	6/6/21 4:12 AM	-1.90E-13	-1.95E-13	-1.91E-13	-1.92E-13	-1.91E-13	-1.98E-13	4.11E-06	1.018347124	0.998615883	1.01975859		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65322876	12.77859497	12.75863648	45.28781128	100.0085013
218	6/6/21 4:12 AM	-1.91E-13	-1.93E-13	-1.91E-13	-1.90E-13	-1.90E-13	-1.98E-13	4.13E-06	1.014702835	1.005333096	1.009320034		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65365601	12.78051758	12.75827026	45.29052734	99.50010066
219	6/6/21 4:12 AM	-1.93E-13	-1.93E-13	-1.91E-13	-1.92E-13	-1.86E-13	-1.94E-13	4.11E-06	1.003346928	0.993209303	1.010206937		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65414429	12.77963257	12.75811768	45.29107666	100.3552354
220	6/6/21 4:12 AM	-1.87E-13	-1.96E-13	-1.94E-13	-1.91E-13	-1.92E-13	-1.96E-13	4.13E-06	1.0261733	1.013754226	1.012250577		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.6539917	12.77716065	12.75811768	45.28686523	100.4238208
221	6/6/21 4:12 AM	-1.87E-13	-1.96E-13	-1.87E-13	-1.84E-13	-1.97E-13	-1.99E-13	4.11E-06	1.062110261	1.017626375	1.043713377		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65353394	12.7772522	12.75787354	45.28842163	100.3551788
222	6/6/21 4:12 AM	-1.95E-13	-1.89E-13	-1.90E-13	-1.94E-13	-1.91E-13	-1.83E-13	4.15E-06	0.974255026	0.981381535	0.992738289		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65457153	12.77648926	12.75860596	45.28585815	100.916207
223	6/6/21 4:12 AM	-2.02E-13	-1.98E-13	-1.94E-13	-1.89E-13	-1.96E-13	-1.90E-13	4.15E-06	1.049249428	1.02795065	1.02071965		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65338135	12.77719116	12.75827026	45.28741455	100.7671058
224	6/6/21 4:12 AM	-1.99E-13	-1.95E-13	-1.93E-13	-1.93E-13	-1.94E-13	-1.93E-13	4.13E-06	1.011518606	1.000074506	1.011443248		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65475464	12.77676392	12.75900269	45.27767944	100.7860757
225	6/6/21 4:12 AM	-1.91E-13	-1.90E-13	-1.93E-13	-1.96E-13	-1.92E-13	-2.03E-13	4.13E-06	0.968627482	0.984178172	0.984199314		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65444946	12.77734375	12.75967407	45.27767944	100.0381858
226	6/6/21 4:12 AM	-2.00E-13	-1.89E-13	-1.94E-13	-1.97E-13	-1.96E-13	-1.94E-13	4.13E-06	0.963399414	0.985958836	0.977119306		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65380859	12.77697754	12.75848389	45.27893066	100.5436992
227	6/6/21 4:12 AM	-2.02E-13	-1.97E-13	-1.94E-13	-1.94E-13	-1.97E-13	-2.00E-13	4.13E-06	1.017856996	1.000265562	1.017586763		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65438843	12.77545166	12.75942993	45.27853394	99.61107721
228	6/6/21 4:12 AM	-1.95E-13	-1.93E-13	-1.97E-13	-1.99E-13	-2.00E-13	-2.00E-13	4.11E-06	0.970244711	0.990506464	0.979544048		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65478516	12.77770996	12.75814819	45.27529907	100.3675804
229	6/6/21 4:12 AM	-2.10E-13	-1.98E-13	-1.98E-13	-1.99E-13	-1.93E-13	-1.96E-13	4.11E-06	0.993816746	0.992845094	1.000978654		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65478516	12.77670288	12.75927734	45.27304077	100.1704563
230	6/6/21 4:12 AM	-1.92E-13	-2.06E-13	-1.98E-13	-2.02E-13	-1.98E-13	-1.98E-13	4.13E-06	1.020918986	0.982114965	1.03951067		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65524292	12.7774353	12.75939941	45.27627564	99.81954263
231	6/6/21 4:12 AM	-1.99E-13	-1.95E-13	-2.01E-13	-2.02E-13	-2.04E-13	-2.00E-13	4.13E-06	0.969019786	0.9996259	0.969382432		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65505981	12.77816773	12.76025391	45.27783203	99.78841198
232	6/6/21 4:12 AM	-2.02E-13	-1.93E-13	-1.98E-13	-1.98E-13	-1.97E-13	-2.01E-13	4.13E-06	0.974374374	1.000453415	0.973932778		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65484619	12.77761841	12.76010132	45.27136231	99.87897211
233	6/6/21 4:12 AM	-1.97E-13	-1.97E-13	-2.01E-13	-2.01E-13	-2.00E-13	-2.03E-13	4.13E-06	0.98018059	0.996860172	0.983267882		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65444946	12.77557373	12.75939941	45.25979614	99.98535546
234	6/6/21 4:12 AM	-1.99E-13	-2.00E-13	-2.05E-13	-2.03E-13	-2.01E-13	-2.03E-13	4.13E-06	0.985453448	1.011952582	0.973813858		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65646362	12.77740479	12.76092529	45.26937866	99.15201927
235	6/6/21 4:12 AM	-2.01E-13	-1.95E-13	-2.03E-13	-1.94E-13	-2.00E-13	-1.98E-13	4.11E-06	1.000869756	1.043515425	0.95913269		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.65567017	12.77639771	12.75982666	45.26696777	99.11966246
236	6/6/21 4:12 AM	-2.06E-13	-1.99E-13	-1.95E-13	-1.96E-13	-1.97E-13	-2.00E-13	4.13E-06	1.01799541	0.994018761	1.024120922		4835	159	343.776	105.334	13.329	28.631	29.758	34.229	4.471	666.4	659.6	378.1	12.6555481	12.77627564	12.76104736	45.26870728	98.82820791
237	6/6/21 4:12 AM	-2.10E-13	-1.99E-13	-2.03E-13	-2.02E-13	-2.00E-13	-1.97E-13	4.13E-06	0.981833234	1.001885769	0.979985208		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65551758	12.7779541	12.76165772	45.2689209	100.2054275
238	6/6/21 4:12 AM	-2.07E-13	-1.93E-13	-1.98E-13	-2.07E-13	-1.97E-13	-2.02E-13	4.13E-06	0.932381483	0.957191957	0.97407994		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65585327	12.77816773	12.76138306	45.26220703	99.34823289
239	6/6/21 4:12 AM	-2.03E-13	-2.05E-13	-1.95E-13	-2.05E-13	-2.04E-13	-2.01E-13	4.11E-06	0.999569425	0.950415154	1.051718736		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65576172	12.77761841	12.76144409	45.26263428	98.90778133
240	6/6/21 4:12 AM	-2.14E-13	-2.05E-13	-2.03E-13	-2.01E-13	-2.00E-13	-2.02E-13	4.13E-06	1.021763384	1.009676028	1.01197152		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65609741	12.77789307	12.76077271	45.25558472	99.7443386
241	6/6/21 4:12 AM	-2.05E-13	-2.01E-13	-2.04E-13	-2.02E-13	-2.04E-13	-2.01E-13	4.11E-06	0.996519151	1.008166523	0.988446975		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65640259	12.77871704	12.76119995	45.26037598	100.4581229
242	6/6/21 4:12 AM	-2.16E-13	-2.06E-13	-2.03E-13	-2.10E-13	-2.01E-13	-2.10E-13	4.11E-06	0.980310601	0.968450129	1.012246859		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65545654	12.77816773	12.7605896	45.25909424	100.7261883
243	6/6/21 4:12 AM	-2.05E-13	-2.04E-13	-2.05E-13	-2.05E-13	-2.06E-13	-2.03E-13	4.15E-06	0.998999254	1.000793179	0.998207497		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65640259	12.77758789	12.76083374	45.25894165	101.2225042
244	6/6/21 4:12 AM	-2.06E-13	-1.97E-13	-2.05E-13	-2.09E-13	-2.04E-13	-2.09E-13	4.15E-06	0.943651106	0.979724096	0.963180461		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.6579895	12.77783203	12.76193237	45.25784302	100.7458366
245	6/6/21 4:12 AM	-2.12E-13	-1.99E-13	-2.06E-13	-2.08E-13	-2.14E-13	-2.09E-13	4.13E-06	0.957605659	0.995002315	0.962415509		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65802002	12.77758789	12.7618103	45.25643921	100.5700666
246	6/6/21 4:12 AM	-2.13E-13	-2.02E-13	-2.08E-13	-2.08E-13	-2.09E-13	-2.11E-13	4.13E-06	0.970299202	0.998508596	0.971748472		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65878296	12.77832031	12.76132202	45.26062012	101.052737
247	6/6/21 4:12 AM	-2.02E-13	-2.03E-13	-2.13E-13	-2.05E-13	-2.04E-13	-2.06E-13	4.15E-06	0.990678912	1.038865513	0.953616131		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65908814	12.77865601	12.76196289	45.26696777	100.3670904
248	6/6/21 4:12 AM	-2.12E-13	-2.05E-13	-2.06E-13	-2.08E-13	-2.07E-13	-2.11E-13	4.13E-06	0.985834105	0.991871539	0.993913089		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65884399	12.77932739	12.76187134	45.27249146	100.5342849
249	6/6/21 4:12 AM	-2.04E-13	-2.13E-13	-2.12E-13	-2.09E-13	-2.13E-13	-2.06E-13	4.13E-06	1.017277504	1.014165818	1.003068222		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65921021	12.78024292	12.76287842	45.28222656	99.99944648
250	6/6/21 4:12 AM	-2.11E-13	-1.99E-13	-2.08E-13	-2.14E-13	-2.12E-13	-2.17E-13	4.11E-06	0.926832932	0.972387883	0.953151462		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.6583252	12.77972412	12.76132202	45.28781128	100.6977854
251	6/6/21 4:12 AM	-2.07E-13	-2.06E-13	-2.13E-13	-2.16E-13	-2.14E-13	-2.16E-13	4.13E-06	0.953162347	0.984818502	0.967855849		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65939331	12.77902222	12.76196289	45.29165649	99.97381405
252	6/6/21 4:12 AM	-2.11E-13	-2.11E-13	-2.11E-13	-2.13E-13	-2.19E-13	-2.11E-13	4.11E-06	0.990415701	0.988716965	1.001718122		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65802002	12.7807312	12.76126099	45.28826904	100.2088011
253	6/6/21 4:12 AM	-2.09E-13	-2.05E-13	-2.12E-13	-2.13E-13	-2.14E-13	-2.18E-13	4.11E-06	0.961050703	0.993662759	0.967179955		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65924072	12.77996826	12.76144409	45.28939819	100.2970631
254	6/6/21 4:12 AM	-2.04E-13	-2.07E-13	-2.09E-13	-2.09E-13	-2.10E-13	-2.09E-13	4.11E-06	0.991201413	0.999632574	0.991565739		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65939331	12.78009033	12.76306152	45.290802	99.42649257
255	6/6/21 4:12 AM	-2.16E-13	-2.13E-13	-2.10E-13	-2.05E-13	-2.18E-13	-2.08E-13	4.13E-06	1.038559763	1.027134949	1.011122992		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65881348	12.78143311	12.76202393	45.29238892	99.7727542
256	6/6/21 4:12 AM	-2.12E-13	-2.21E-13	-2.07E-13	-2.17E-13	-2.14E-13	-2.18E-13	4.13E-06	1.019819567	0.954406353	1.068538118		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65875244	12.78027344	12.76223755	45.2885437	100.7025632
257	6/6/21 4:12 AM	-2.16E-13	-2.14E-13	-2.14E-13	-2.18E-13	-2.15E-13	-2.10E-13	4.11E-06	0.982013599	0.979725006	1.002335954		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65823364	12.77886963	12.7605896	45.28979492	99.65952971
258	6/6/21 4:12 AM	-2.07E-13	-2.22E-13	-2.15E-13	-2.12E-13	-2.15E-13	-2.10E-13	4.11E-06	1.0477884	1.013779895	1.033546242		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.65924072	12.77987671	12.76217651	45.28222656	99.77916718
259	6/6/21 4:12 AM	-2.11E-13	-2.19E-13	-2.15E-13	-2.12E-13	-2.17E-13	-2.15E-13	4.11E-06	1.030323834	1.011645049	1.018463773		4835	159	343.193	105.161	13.331	28.649	29.774	34.24	4.467	666.9	659.6	378.1	12.66052246	12.77981567	12.7626648	45.27853394	100.269301
260	6/6/21 4:12 AM	-2.17E-13	-2.05E-13	-2.15E-13	-2.21E-13	-2.17E-13	-2.19E-13	4.15E-06	0.927357503	0.97373851	0.952368108		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.65930176	12.78036499	12.76126099	45.2749939	99.9441431
261	6/6/21 4:12 AM	-2.14E-13	-2.03E-13	-2.20E-13	-2.15E-13	-2.12E-13	-2.20E-13	4.11E-06	0.940934723	1.021267643	0.921339992		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66030884	12.78033447	12.76275635	45.28344727	99.71320795
262	6/6/21 4:12 AM	-2.16E-13	-2.11E-13	-2.17E-13	-2.16E-13	-2.20E-13	-2.18E-13	4.11E-06	0.979825474	1.005226325	0.974731212		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.65878296	12.77911377	12.76187134	45.2817688	100.0555253
263	6/6/21 4:13 AM	-2.18E-13	-2.24E-13	-2.23E-13	-2.14E-13	-2.16E-13	-2.15E-13	4.13E-06	1.050471356	1.04153596	1.008579056		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66101074	12.77926636	12.76275635	45.27432251	100.088461
264	6/6/21 4:13 AM	-2.19E-13	-2.27E-13	-2.21E-13	-2.17E-13	-2.07E-13	-2.18E-13	4.13E-06	1.04827288	1.020264905	1.02745167		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66107178	12.77993774	12.76306152	45.27883911	100.2426886
265	6/6/21 4:13 AM	-2.09E-13	-2.18E-13	-2.21E-13	-2.16E-13	-2.20E-13	-2.25E-13	4.15E-06	1.009614031	1.021994881	0.987885605		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66000366	12.78051758	12.76327515	45.28039551	98.72543491
266	6/6/21 4:13 AM	-2.29E-13	-2.10E-13	-2.15E-13	-2.22E-13	-2.23E-13	-2.24E-13	4.13E-06	0.94714975	0.966563503	0.979914664		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.65985107	12.78088379	12.76196289	45.27825928	100.1227537
267	6/6/21 4:13 AM	-2.23E-13	-2.17E-13	-2.14E-13	-2.20E-13	-2.18E-13	-2.18E-13	4.11E-06	0.988558055	0.974717901	1.014199139		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66055298	12.78234863	12.7640686	45.2767334	100.0455363
268	6/6/21 4:13 AM	-2.15E-13	-2.16E-13	-2.20E-13	-2.28E-13	-2.20E-13	-2.13E-13	4.11E-06	0.947393689	0.966569876	0.980160578		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66030884	12.78167725	12.76327515	45.27136231	99.98274745
269	6/6/21 4:13 AM	-2.17E-13	-2.16E-13	-2.08E-13	-2.16E-13	-2.18E-13	-2.23E-13	4.11E-06	1.000373949	0.962964293	1.038848435		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66085815	12.78186035	12.76303101	45.27487183	100.7891949
270	6/6/21 4:13 AM	-2.17E-13	-2.26E-13	-2.21E-13	-2.21E-13	-2.18E-13	-2.20E-13	4.13E-06	1.019429758	0.999125511	1.020322019		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.65951538	12.78082275	12.76251221	45.27215576	100.4575481
271	6/6/21 4:13 AM	-2.25E-13	-2.22E-13	-2.19E-13	-2.20E-13	-2.16E-13	-2.24E-13	4.13E-06	1.009140345	0.994661291	1.014556768		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66146851	12.78155518	12.76358032	45.26641846	100.2416803
272	6/6/21 4:13 AM	-2.24E-13	-2.19E-13	-2.20E-13	-2.22E-13	-2.23E-13	-2.18E-13	4.11E-06	0.986928666	0.99276818	0.994117949		4835	159	346.327	106.127	13.334	28.546	29.682	34.152	4.469	664.2	659.5	378	12.66113281	12.78149414	12.76400757	45.26486206	100.2335948
